order_id;total_qty;total_weight_gr;total_returned_qty;Total Diskon;product_categories;num_product_categories;Status Pesanan;Alasan Pembatalan;Opsi Pengiriman;Metode Pembayaran;Kota/Kabupaten;Provinsi;Ongkos Kirim Dibayar oleh Pembeli;Estimasi Potongan Biaya Pengiriman;Total Pembayaran;Perkiraan Ongkos Kirim;Waktu Pesanan Dibuat;source_file
ORD_0000532;2;200;0;0;Seal / Baut / Roof;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Reguler (Cashless)-JNE Reguler;Online Payment;KAB. INDRAMAYU;JAWA BARAT;0;0;0;17000;2025-04-05 10:53;AprilSales2025.xlsx
ORD_0000533;1;5000;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA JAKARTA UTARA;DKI JAKARTA;7200;20000;77825;27200;2025-04-05 12:50;AprilSales2025.xlsx
ORD_0000534;1;50;0;0;Stempel / Alat Kantor;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PARIAMAN;SUMATERA BARAT;0;0;0;34400;2025-04-05 13:21;AprilSales2025.xlsx
ORD_0000535;1;120;0;0;Piring;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. TULANG BAWANG;LAMPUNG;0;14700;14000;14700;2025-04-05 14:37;AprilSales2025.xlsx
ORD_0000536;1;1000;0;0;Tempat Nasi;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;17120;10000;2025-04-05 16:03;AprilSales2025.xlsx
ORD_0000537;1;1700;0;0;Nampan / Tray;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KAB. TANGERANG;BANTEN;0;20000;8725;20000;2025-04-05 16:27;AprilSales2025.xlsx
ORD_0000538;5;500;0;0;Seal / Baut / Roof;1;Selesai;;Same Day-SPX Sameday;Saldo ShopeePay;KAB. TANGERANG;BANTEN;0;28500;84400;28500;2025-04-05 16:58;AprilSales2025.xlsx
ORD_0000539;1;1000;0;0;Teko / Jug;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Penjual gagal mengirimkan pesanan tepat waktu;Reguler (Cashless)-SPX Standard;SPayLater;KOTA BANDUNG;JAWA BARAT;0;0;0;13000;2025-04-05 17:06;AprilSales2025.xlsx
ORD_0000540;1;100;0;0;Peralatan Kamar Mandi;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. CIREBON;JAWA BARAT;0;12500;10400;12500;2025-04-05 17:09;AprilSales2025.xlsx
ORD_0000541;20;7000;0;0;Nampan / Tray;1;Selesai;;Kargo-J&T Cargo;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;0;19000;125392;19000;2025-04-05 18:57;AprilSales2025.xlsx
ORD_0000542;6;1320;0;0;Baskom / Mangkok Besar;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. LAMPUNG TENGAH;LAMPUNG;0;14700;49672;14700;2025-04-05 19:10;AprilSales2025.xlsx
ORD_0000543;1;80;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;9500;6900;9500;2025-04-05 19:12;AprilSales2025.xlsx
ORD_0000544;1;850;0;0;Lunch Box / Rantang;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. PURWAKARTA;JAWA BARAT;0;14000;27520;14000;2025-04-05 20:52;AprilSales2025.xlsx
ORD_0000545;1;750;0;0;Baskom / Mangkok Besar;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;10000;34280;10000;2025-04-05 21:16;AprilSales2025.xlsx
ORD_0000546;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. KAMPAR;RIAU;0;19900;32200;19900;2025-04-05 21:28;AprilSales2025.xlsx
ORD_0000547;1;300;0;0;Keranjang;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Penjual gagal mengirimkan pesanan tepat waktu;Reguler (Cashless)-SPX Standard;SPayLater;KOTA JAKARTA PUSAT;DKI JAKARTA;0;0;0;10000;2025-04-05 22:30;AprilSales2025.xlsx
ORD_0000548;2;200;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANGKA SELATAN;BANGKA BELITUNG;16000;20000;37400;36000;2025-04-05 22:51;AprilSales2025.xlsx
ORD_0000549;3;1600;0;0;Nampan / Tray, Spatula;2;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Penjual tidak mengatur pengiriman tepat waktu;Instant (Versi Lama)-SPX Instant (Versi Lama);Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;0;0;22000;2025-04-05 23:16;AprilSales2025.xlsx
ORD_0000550;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;17521;8000;2025-04-05 23:46;AprilSales2025.xlsx
ORD_0000551;1;5300;0;0;Rak / Rak Serbaguna;1;Selesai;;Kargo-J&T Cargo;Online Payment;KOTA JAMBI;JAMBI;0;25000;104400;25000;2025-04-05 23:53;AprilSales2025.xlsx
ORD_0000552;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;0;0;9500;2025-04-06 04:27;AprilSales2025.xlsx
ORD_0000553;3;3300;0;0;Celengan, Perlengkapan Packing;2;Selesai;;Reguler (Cashless)-SPX Standard;SeaBank Bayar Instan;KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;42596;10000;2025-04-06 06:14;AprilSales2025.xlsx
ORD_0000554;6;1200;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. WAJO;SULAWESI SELATAN;12200;20000;54248;32200;2025-04-06 08:09;AprilSales2025.xlsx
ORD_0000555;1;500;0;0;Celengan;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KOTA PALEMBANG;SUMATERA SELATAN;0;9900;18680;9900;2025-04-06 08:12;AprilSales2025.xlsx
ORD_0000556;5;9050;0;0;Celengan, Perlengkapan Packing, Pisau / Alat Potong;3;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;18000;2025-04-06 08:59;AprilSales2025.xlsx
ORD_0000557;1;900;0;0;Baskom / Mangkok Besar;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANJAR;KALIMANTAN SELATAN;6500;25000;40520;31500;2025-04-06 08:59;AprilSales2025.xlsx
ORD_0000558;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;31000;10000;2025-04-06 09:01;AprilSales2025.xlsx
ORD_0000559;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;0;8000;15144;8000;2025-04-06 09:27;AprilSales2025.xlsx
ORD_0000560;2;32000;0;0;Other;1;Selesai;;J&T Cargo;Kartu Kredit/Debit;KOTA PANGKAL PINANG;BANGKA BELITUNG;63193;0;548177;63193;2025-04-06 09:32;AprilSales2025.xlsx
ORD_0000561;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BEKASI;JAWA BARAT;0;8000;22900;8000;2025-04-06 10:25;AprilSales2025.xlsx
ORD_0000562;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. PASAMAN BARAT;SUMATERA BARAT;700;20000;33968;20700;2025-04-06 10:25;AprilSales2025.xlsx
ORD_0000563;1;300;0;0;Keranjang;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BANDUNG BARAT;JAWA BARAT;0;14000;12960;14000;2025-04-06 10:56;AprilSales2025.xlsx
ORD_0000564;1;1000;0;0;Tempat Nasi;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PAMEKASAN;JAWA TIMUR;1000;15000;15040;16000;2025-04-06 11:42;AprilSales2025.xlsx
ORD_0000565;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;9500;17120;9500;2025-04-06 14:47;AprilSales2025.xlsx
ORD_0000566;2;2500;0;0;Baskom / Mangkok Besar, Celengan;2;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;48000;49900;48000;2025-04-06 14:57;AprilSales2025.xlsx
ORD_0000567;2;400;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;9500;20760;9500;2025-04-06 15:27;AprilSales2025.xlsx
ORD_0000568;1;500;0;0;Celengan;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;0;0;8000;2025-04-06 15:55;AprilSales2025.xlsx
ORD_0000569;20;7000;0;0;Nampan / Tray;1;Selesai;;Kargo-J&T Cargo;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;0;19000;119287;19000;2025-04-06 16:25;AprilSales2025.xlsx
ORD_0000570;1;1000;0;0;Teko / Jug;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SURABAYA;JAWA TIMUR;0;15500;32465;15500;2025-04-06 16:27;AprilSales2025.xlsx
ORD_0000571;1;80;0;0;Aksesoris Pintu;1;Selesai;;J&T Express;SPayLater;KAB. TANGERANG;BANTEN;3000;5000;9080;8000;2025-04-06 16:29;AprilSales2025.xlsx
ORD_0000572;2;2000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;40400;10000;2025-04-06 16:47;AprilSales2025.xlsx
ORD_0000573;1;2600;0;0;Rak / Rak Serbaguna;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA PALEMBANG;SUMATERA SELATAN;1000;50000;77900;51000;2025-04-06 16:55;AprilSales2025.xlsx
ORD_0000574;5;3250;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;J&T Cargo;Online Payment;KOTA JAMBI;JAMBI;0;0;0;20220;2025-04-06 17:23;AprilSales2025.xlsx
ORD_0000575;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAMBI;JAMBI;0;20000;11400;20000;2025-04-06 18:20;AprilSales2025.xlsx
ORD_0000576;1;600;0;0;Gantungan Baju / Hanger;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SERUYAN;KALIMANTAN TENGAH;18500;20000;32757;38500;2025-04-06 19:09;AprilSales2025.xlsx
ORD_0000577;3;1500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KERINCI;JAMBI;0;0;0;69000;2025-04-07 01:27;AprilSales2025.xlsx
ORD_0000578;10;2000;0;0;Nampan / Tray;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;0;18000;67000;18000;2025-04-07 06:55;AprilSales2025.xlsx
ORD_0000579;1;7000;0;0;Other;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;8000;20000;108000;28000;2025-04-07 08:09;AprilSales2025.xlsx
ORD_0000580;2;10020;0;0;Other, Perlengkapan Packing;2;Selesai;;J&T Cargo;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;10110;0;118543;10110;2025-04-07 08:23;AprilSales2025.xlsx
ORD_0000581;1;1000;0;0;Bangku / Kursi Kecil;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. BATANG HARI;JAMBI;200;15000;21488;15200;2025-04-07 09:10;AprilSales2025.xlsx
ORD_0000582;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SERANG;BANTEN;0;0;0;7500;2025-04-07 11:05;AprilSales2025.xlsx
ORD_0000583;1;500;0;0;Celengan;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar;Hemat Kargo;Online Payment;KAB. BOGOR;JAWA BARAT;0;0;0;8000;2025-04-07 11:07;AprilSales2025.xlsx
ORD_0000584;1;80;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG BARAT;JAWA BARAT;0;9000;6720;9000;2025-04-07 11:33;AprilSales2025.xlsx
ORD_0000585;2;220;0;0;Aksesoris Pintu;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;0;0;9500;2025-04-07 11:37;AprilSales2025.xlsx
ORD_0000586;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA BANDAR LAMPUNG;LAMPUNG;0;16000;39900;16000;2025-04-07 14:00;AprilSales2025.xlsx
ORD_0000587;1;650;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;0;0;8000;2025-04-07 14:19;AprilSales2025.xlsx
ORD_0000588;1;650;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;8000;26746;8000;2025-04-07 14:29;AprilSales2025.xlsx
ORD_0000589;20;7000;0;0;Nampan / Tray;1;Selesai;;Kargo-J&T Cargo;Online Payment;KOTA JAKARTA TIMUR;DKI JAKARTA;0;19000;132000;19000;2025-04-07 14:41;AprilSales2025.xlsx
ORD_0000590;1;1000;0;0;Tempat Nasi;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;8000;21800;8000;2025-04-07 14:48;AprilSales2025.xlsx
ORD_0000591;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;0;10500;22840;10500;2025-04-07 15:12;AprilSales2025.xlsx
ORD_0000592;2;160;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;12000;10000;2025-04-07 15:34;AprilSales2025.xlsx
ORD_0000593;3;300;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA DEPOK;JAWA BARAT;0;8000;30500;8000;2025-04-07 15:48;AprilSales2025.xlsx
ORD_0000594;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SERANG;BANTEN;0;7500;15500;7500;2025-04-07 16:29;AprilSales2025.xlsx
ORD_0000595;1;80;0;0;Aksesoris Pintu;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. INDRAMAYU;JAWA BARAT;0;0;0;12000;2025-04-07 16:38;AprilSales2025.xlsx
ORD_0000596;1;200;0;0;Keranjang;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KAB. BANDUNG BARAT;JAWA BARAT;4000;5000;10090;9000;2025-04-07 16:40;AprilSales2025.xlsx
ORD_0000597;1;300;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANGKA;BANGKA BELITUNG;15500;20000;32720;35500;2025-04-07 16:43;AprilSales2025.xlsx
ORD_0000598;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KAB. BOGOR;JAWA BARAT;0;9500;18000;9500;2025-04-07 16:49;AprilSales2025.xlsx
ORD_0000599;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. GROBOGAN;JAWA TENGAH;0;17000;16612;17000;2025-04-07 17:13;AprilSales2025.xlsx
ORD_0000600;1;1700;0;0;Nampan / Tray;1;Selesai;;SPX Hemat;Saldo ShopeePay;KOTA PALEMBANG;SUMATERA SELATAN;0;19800;5000;19800;2025-04-07 20:19;AprilSales2025.xlsx
ORD_0000601;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;22840;10000;2025-04-07 20:42;AprilSales2025.xlsx
ORD_0000602;2;2000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;39900;10000;2025-04-07 21:20;AprilSales2025.xlsx
ORD_0000603;1;100;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA PUSAT;DKI JAKARTA;0;10000;10880;10000;2025-04-07 21:23;AprilSales2025.xlsx
ORD_0000604;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA TANGERANG SELATAN;BANTEN;0;10000;44000;10000;2025-04-07 21:25;AprilSales2025.xlsx
ORD_0000605;2;1100;0;0;Celengan, Other;2;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA SELATAN;DKI JAKARTA;0;10000;21290;10000;2025-04-07 22:16;AprilSales2025.xlsx
ORD_0000606;3;1500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KERINCI;JAMBI;0;0;0;69000;2025-04-07 22:32;AprilSales2025.xlsx
ORD_0000607;1;1000;0;0;Teko / Jug;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Penjual gagal mengirimkan pesanan tepat waktu;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA YOGYAKARTA;DI YOGYAKARTA;0;0;0;17000;2025-04-07 23:05;AprilSales2025.xlsx
ORD_0000608;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA DEPOK;JAWA BARAT;0;8000;22840;8000;2025-04-07 23:20;AprilSales2025.xlsx
ORD_0000609;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA PUSAT;DKI JAKARTA;0;8000;18680;8000;2025-04-08 01:23;AprilSales2025.xlsx
ORD_0000610;2;160;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;9463;10000;2025-04-08 03:09;AprilSales2025.xlsx
ORD_0000611;1;400;0;0;Keranjang;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SURAKARTA (SOLO);JAWA TENGAH;0;14500;13900;14500;2025-04-08 04:32;AprilSales2025.xlsx
ORD_0000612;1;1000;0;0;Teko / Jug;1;Selesai;;Reguler (Cashless)-JNE Reguler;SPayLater;KAB. BANDUNG;JAWA BARAT;0;14000;32862;14000;2025-04-08 05:22;AprilSales2025.xlsx
ORD_0000613;3;3000;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;0;0;18000;2025-04-08 07:47;AprilSales2025.xlsx
ORD_0000614;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDUNG;JAWA BARAT;5000;5000;16080;10000;2025-04-08 07:51;AprilSales2025.xlsx
ORD_0000615;2;360;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;9500;15560;9500;2025-04-08 08:04;AprilSales2025.xlsx
ORD_0000616;4;4000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;18000;73900;18000;2025-04-08 08:11;AprilSales2025.xlsx
ORD_0000617;1;12000;0;0;Seal / Baut / Roof;1;Selesai;;Kargo-J&T Cargo;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;0;29000;1359900;29000;2025-04-08 08:47;AprilSales2025.xlsx
ORD_0000618;1;2000;0;0;Keranjang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. JEMBRANA;BALI;52000;15000;70720;67000;2025-04-08 09:08;AprilSales2025.xlsx
ORD_0000619;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;8000;19720;8000;2025-04-08 09:17;AprilSales2025.xlsx
ORD_0000620;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA YOGYAKARTA;DI YOGYAKARTA;0;14500;16302;14500;2025-04-08 09:23;AprilSales2025.xlsx
ORD_0000621;1;600;0;0;Peralatan Makan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. BANTUL;DI YOGYAKARTA;0;14500;22000;14500;2025-04-08 10:56;AprilSales2025.xlsx
ORD_0000622;1;140;0;0;Piring;1;Selesai;;Hemat Kargo-SPX Hemat;Alfamart/Alfamidi/Dan+Dan;KOTA BANDUNG;JAWA BARAT;10000;0;28500;10000;2025-04-08 11:11;AprilSales2025.xlsx
ORD_0000623;1;700;0;0;Pengolah Bumbu / Sayur;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PEKANBARU;RIAU;1000;20000;85240;21000;2025-04-08 11:45;AprilSales2025.xlsx
ORD_0000624;1;1500;0;0;Lunch Box / Rantang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;2500;20000;35320;22500;2025-04-08 12:58;AprilSales2025.xlsx
ORD_0000625;1;800;0;0;Botol / Gelas / Mug;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Penjual tidak mengatur pengiriman tepat waktu;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SEMARANG;JAWA TENGAH;0;0;0;14500;2025-04-08 13:35;AprilSales2025.xlsx
ORD_0000626;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. TEGAL;JAWA TENGAH;500;15000;22400;15500;2025-04-08 13:40;AprilSales2025.xlsx
ORD_0000627;25;8750;0;0;Nampan / Tray;1;Selesai;;Kargo-J&T Cargo;Online Payment;KOTA JAKARTA TIMUR;DKI JAKARTA;3000;20000;167500;23000;2025-04-08 14:48;AprilSales2025.xlsx
ORD_0000628;3;10800;0;0;Nampan / Tray, Spatula;2;Batal;Dibatalkan oleh Pembeli. Alasan: Perlu mengubah alamat pengiriman;Reguler (Cashless);Online Payment;KOTA TANGERANG SELATAN;BANTEN;0;0;0;34000;2025-04-08 15:23;AprilSales2025.xlsx
ORD_0000629;1;150;0;0;Pengolah Bumbu / Sayur;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PALEMBANG;SUMATERA SELATAN;0;0;0;17000;2025-04-08 16:20;AprilSales2025.xlsx
ORD_0000630;1;300;0;0;Pisau / Alat Potong;1;Batal;Dibatalkan oleh Penjual. Alasan: Produk habis;SPX Standard;COD (Bayar di Tempat);KOTA SURABAYA;JAWA TIMUR;0;0;0;9200;2025-04-08 17:15;AprilSales2025.xlsx
ORD_0000631;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;0;10000;18576;10000;2025-04-08 18:14;AprilSales2025.xlsx
ORD_0000632;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KAB. PEKALONGAN;JAWA TENGAH;1000;15000;19000;16000;2025-04-08 18:39;AprilSales2025.xlsx
ORD_0000633;3;300;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. KUDUS;JAWA TENGAH;0;17000;27520;17000;2025-04-08 18:49;AprilSales2025.xlsx
ORD_0000634;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TUBAN;JAWA TIMUR;1000;15000;12440;16000;2025-04-08 19:26;AprilSales2025.xlsx
ORD_0000635;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA TANGERANG SELATAN;BANTEN;0;8000;17500;8000;2025-04-08 19:31;AprilSales2025.xlsx
ORD_0000636;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. PADANG PARIAMAN;SUMATERA BARAT;1900;20000;18576;21900;2025-04-08 19:31;AprilSales2025.xlsx
ORD_0000637;5;2700;0;0;Keranjang, Plastik / Wadah Plastik, Sikat / Pembersih;3;Selesai;;SPX Hemat;COD (Bayar di Tempat);KOTA GUNUNGSITOLI;SUMATERA UTARA;4100;20000;46864;24100;2025-04-08 19:51;AprilSales2025.xlsx
ORD_0000638;2;5200;0;0;Bangku / Kursi Kecil, Nampan / Tray;2;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. BOGOR;JAWA BARAT;5800;15000;34256;20800;2025-04-08 19:51;AprilSales2025.xlsx
ORD_0000639;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SUMEDANG;JAWA BARAT;1000;15000;17640;16000;2025-04-08 19:53;AprilSales2025.xlsx
ORD_0000640;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA BOGOR;JAWA BARAT;0;10000;36152;10000;2025-04-08 20:05;AprilSales2025.xlsx
ORD_0000641;2;200;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;0;10000;21000;10000;2025-04-08 20:23;AprilSales2025.xlsx
